	Neighborhood	Neighborhood Latitude	Neighborhood Longitude	Venue	Venue Latitude	Venue Longitude	Venue Category
226	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	Детский мир	55.69648139280659	37.85280914133936	Baby Store
227	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	Вкус Вилл	55.69809839798519	37.84842202754381	Convenience Store
228	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	Биф Фиш	55.696026463631476	37.853147940814345	Steakhouse
229	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	Gmclub	55.70024050799136	37.858790557791984	Auto Workshop
230	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	Пятёрочка	55.699238536599616	37.85474844193467	Supermarket
231	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	Domino's Pizza	55.698089337112656	37.84861663517063	Pizza Place
232	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	tavernella кафе	55.69738555598462	37.859381371909265	Café
233	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	Восточный Дворик	55.69752705687836	37.84931332695795	Middle Eastern Restaurant
234	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	McDonald's	55.69990552456715	37.85612707414743	Fast Food Restaurant
235	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	Burger King	55.700544296479976	37.854489855152885	Fast Food Restaurant
236	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	Sport Energy	55.697767621790064	37.858909431909176	Gym / Fitness Center
237	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	Пятерочка	55.69862879233879	37.84854082937219	Supermarket
238	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	ХЦ	55.697185241242885	37.85174541390606	Clothing Store
239	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	Шантимэль	55.69865831856649	37.8469559195282	Dessert Shop
240	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	Пятёрочка	55.69894306547014	37.86164296356133	Supermarket
241	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	Whai-tai	55.697795208371296	37.8590664601773	Spa
242	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	Суши Wok	55.70169543065117	37.84991917356837	Sushi Restaurant
243	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	Мосцветторг	55.70202662851328	37.84965781089139	Flower Shop
244	Vykhino-Zhulebino District_OPS_153	55.699180000000005	37.854432	Метро Косино	55.702873	37.850937	Metro Station
245	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Ароматный Мир	55.68995782998831	37.85898067927443	Wine Shop
246	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	ЧЕТЫРЕ ЛАПЫ	55.6876524173595	37.8593158721924	Pet Store
247	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Бассейн «Парус» ДЮСШ № 62	55.69223830502652	37.85036213288574	Pool
248	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Теннисный Центр Жулебино	55.68699665776127	37.850639247847674	Tennis Stadium
249	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Киномакс	55.68598681569379	37.853989803909556	Multiplex
250	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Суши WOK	55.68756182012484	37.858361287405415	Sushi Restaurant
251	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Ригла	55.68982799011331	37.858955809552604	Pharmacy
252	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Подружка	55.68611576072339	37.85485000169713	Cosmetics Shop
253	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	BILLA	55.68735909366707	37.8528356552124	Supermarket
254	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Кахети	55.69047325417818	37.85909536716513	Caucasian Restaurant
255	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Пятерочка	55.689238474358596	37.85430042256498	Supermarket
256	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Маска	55.68610554901679	37.85507214842313	Cosmetics Shop
257	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Domino's Pizza	55.69065051087407	37.85911117978655	Pizza Place
258	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	SportСourt	55.68976330488409	37.85827839162768	Sporting Goods Shop
259	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	O'STIN	55.685688	37.85426	Clothing Store
260	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Булка хлеба	55.69016	37.851149	Bakery
261	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Якитория	55.69085782454895	37.860108648266674	Sushi Restaurant
262	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Bingo-Boom (Бинго-бум)	55.68629215278212	37.85498806924815	Betting Shop
263	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Покупай!	55.687722060669735	37.85811187179861	Supermarket
264	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	ТРЦ «Миля»	55.68595216774156	37.853801250457764	Shopping Mall
265	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	McDonald's (Макдоналдс)	55.68549209330621	37.85469274343442	Fast Food Restaurant
266	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Спортмастер	55.685939	37.85391	Sporting Goods Shop
267	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Красный Куб	55.69076112721669	37.85955182972988	Gift Shop
268	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Шоколадница	55.68537020815934	37.854499160255386	Coffee Shop
269	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	KFC	55.68552195899307	37.85485280493386	Fast Food Restaurant
270	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	Пятерочка	55.68843632919732	37.85056534289871	Supermarket
271	Vykhino-Zhulebino District_OPS_156	55.68968100000001	37.854647	BILLA	55.690588556984466	37.86156892776489	Supermarket
272	Nizhegorodsky District_OPS_202	55.736268	37.752902	Пятерочка	55.73499330285664	37.75290558742884	Supermarket
273	Nizhegorodsky District_OPS_202	55.736268	37.752902	Кафе «Таверна»	55.73855814997848	37.747399853265875	Café
274	Nizhegorodsky District_OPS_202	55.736268	37.752902	Универсам СитиМаг	55.73564386640487	37.75209876756279	Grocery Store
275	Lefortovo District_OPS_229	55.772342	37.706777	"Магазин ""Халяль"""	55.77222551818825	37.705715070115296	Department Store
276	Lefortovo District_OPS_229	55.772342	37.706777	Bodrum Lounge Club	55.77473426701734	37.7022791684483	Turkish Restaurant
277	Lefortovo District_OPS_229	55.772342	37.706777	Красное&Белое	55.775346012351726	37.70939246114916	Liquor Store
278	Lefortovo District_OPS_229	55.772342	37.706777	9bar Coffee	55.77169218704227	37.71402712676374	Coffee Shop
279	Lefortovo District_OPS_229	55.772342	37.706777	Подружка	55.77318272886138	37.7104142668326	Cosmetics Shop
280	Lefortovo District_OPS_229	55.772342	37.706777	Металлург	55.77383456644675	37.700846554950566	Sauna / Steam Room
281	Lefortovo District_OPS_229	55.772342	37.706777	Музей истории Лефортово	55.76955743128865	37.710855127715085	History Museum
282	Lefortovo District_OPS_229	55.772342	37.706777	Arti-Pub	55.773634287475744	37.71184802055359	Pub
283	Lefortovo District_OPS_229	55.772342	37.706777	Стадион «Металлург»	55.775234587180925	37.704467149524376	Stadium
284	Lefortovo District_OPS_229	55.772342	37.706777	Футбольный манеж	55.7750584230762	37.703962326049805	Soccer Field
285	Lefortovo District_OPS_229	55.772342	37.706777	Ригла	55.77550159534739	37.7088488507873	Pharmacy
286	Lefortovo District_OPS_229	55.772342	37.706777	Чайная лавка при фабрике (Никитин)	55.77352227762602	37.71253045472452	Tea Room
287	Pechatniki District_OPS_235	55.654217	37.701454	Прямо с фермы	55.65493817262653	37.702723952091326	Convenience Store
288	Pechatniki District_OPS_235	55.654217	37.701454	Бассейн в Курьяново	55.65588278154924	37.696530032238506	Pool
289	Pechatniki District_OPS_235	55.654217	37.701454	Пятёрочка	55.65493514788399	37.70242816100537	Food & Drink Shop
290	Pechatniki District_OPS_235	55.654217	37.701454	Чердачек	55.65477787482284	37.70273682882966	Restaurant
291	Pechatniki District_OPS_235	55.654217	37.701454	УСК Курьяново	55.65590389631824	37.69661869681935	Soccer Field
292	Pechatniki District_OPS_235	55.654217	37.701454	чисто поле	55.65105438232422	37.700599670410156	Park
293	Pechatniki District_OPS_235	55.654217	37.701454	Булочная	55.65562127695934	37.70665558195366	Bakery
294	Pechatniki District_OPS_235	55.654217	37.701454	Конечка	55.65557828997845	37.70676419060177	Castle
295	Pechatniki District_OPS_235	55.654217	37.701454	Стадион Школы 493	55.6574111369603	37.69874409842676	Track
296	Lefortovo District_OPS_250	55.758164	37.697742	Краснокурсантский сквер	55.760142236777355	37.696716410524616	Park
297	Lefortovo District_OPS_250	55.758164	37.697742	Двор с павлинами	55.757963613519536	37.69933813735079	Park
298	Lefortovo District_OPS_250	55.758164	37.697742	Тарас Бульба	55.758657665135225	37.694846699298544	Ukrainian Restaurant
299	Lefortovo District_OPS_250	55.758164	37.697742	Хамам Восточная Сказка	55.75525915733583	37.69514041648624	Spa
300	Lefortovo District_OPS_250	55.758164	37.697742	Бани Серп И Молот	55.75500295336556	37.69481933315891	Bath House
301	Lefortovo District_OPS_250	55.758164	37.697742	Телиани	55.75829100022648	37.70060330194199	Caucasian Restaurant
302	Lefortovo District_OPS_250	55.758164	37.697742	Лефортовские бани	55.75900580694966	37.70462459491893	Bath House
303	Lefortovo District_OPS_250	55.758164	37.697742	оVца	55.75549562349751	37.69520191688126	Snack Place
304	Lefortovo District_OPS_250	55.758164	37.697742	Бассейн МЭИ	55.75830937014222	37.704776533872085	Pool
305	Lefortovo District_OPS_250	55.758164	37.697742	Улица Лефортовский Вал	55.75844228197952	37.70065784454346	Road
306	Lefortovo District_OPS_250	55.758164	37.697742	Парк казачьей славы	55.7580959507291	37.6936955142645	Park
307	Lefortovo District_OPS_250	55.758164	37.697742	Кафе «Лефортово»	55.75823702564855	37.697492837905884	Café
308	Lefortovo District_OPS_250	55.758164	37.697742	Краснокурсантская площадь	55.759263	37.695295	Plaza
309	Lefortovo District_OPS_250	55.758164	37.697742	Отель «Лефортово»	55.75814910570585	37.68985920118045	Hotel
310	Lefortovo District_OPS_250	55.758164	37.697742	Площадь Проломная Застава	55.75730732168019	37.69306182861328	Plaza
311	Lefortovo District_OPS_250	55.758164	37.697742	Ресторан «Лефортово»	55.75809701366726	37.68991419542088	Restaurant
312	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	Красное и белое	55.69718829326999	37.74722779867445	Supermarket
313	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	"Бильярдный Клуб ""АСАКИ"" 5*"	55.69936652632818	37.74127388237536	Pool Hall
314	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	OLDI	55.700630844966334	37.74230654185219	Electronics Store
315	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	Спарта	55.70274077279845	37.74531458801903	Gym / Fitness Center
316	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	Динозаврик	55.699676147005526	37.74020891294836	Pet Store
317	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	"Супермаркет ""Виктория"""	55.699851046976455	37.752149257689155	Supermarket
318	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	Перекрёсток	55.69947723949131	37.74035866258554	Supermarket
319	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	Сквер на Волжском Бульваре	55.702738549494455	37.74973314418029	Park
320	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	Папа Джонс	55.699016	37.752595	Pizza Place
321	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	domino's pizza	55.699663307943126	37.740663362064616	Pizza Place
322	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	Дикси	55.69630297942626	37.747208438216326	Convenience Store
323	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	самсон-фарма	55.69659470553626	37.74553048713113	Pharmacy
324	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	Фермерский Магазин	55.694910178017786	37.74799598474431	Farmers Market
325	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	Пятерочка	55.700302	37.750123	Food & Drink Shop
326	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	Детская площадка Life-Волжская	55.69559506639539	37.74562718607477	Playground
327	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	Остановка Улица Малышева	55.699635964765186	37.741040781628385	Bus Stop
328	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	Вкусвилл	55.69523871127882	37.747862744010575	Health Food Store
329	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	ЧЕТЫРЕ ЛАПЫ	55.700053602261	37.752421470161	Pet Store
330	Tekstilshchiki District_OPS_263	55.69866999999999	37.746531	"Студия танца ""Времена года"""	55.70252668988462	37.74451074554748	Dance Studio
331	Maryino District_OPS_341	55.65800600000001	37.748041	Своя компания	55.65934380529668	37.74701310037054	Restaurant
332	Maryino District_OPS_341	55.65800600000001	37.748041	Intimissimi	55.65942245854116	37.74903542756586	Lingerie Store
333	Maryino District_OPS_341	55.65800600000001	37.748041	Мегафон	55.659717671883364	37.749750143794444	Mobile Phone Shop
334	Maryino District_OPS_341	55.65800600000001	37.748041	Zebra Bar	55.659458550134985	37.74920345388862	Juice Bar
335	Maryino District_OPS_341	55.65800600000001	37.748041	Calzedonia	55.65993300657895	37.75068240729385	Lingerie Store
336	Maryino District_OPS_341	55.65800600000001	37.748041	Кофейная кантата	55.65968276711251	37.7497137283443	Food & Drink Shop
337	Maryino District_OPS_341	55.65800600000001	37.748041	СпортЛэнд	55.65883	37.741654	Gym / Fitness Center
338	Maryino District_OPS_341	55.65800600000001	37.748041	Жаворонок	55.65835174999082	37.747970091146506	Bakery
339	Maryino District_OPS_341	55.65800600000001	37.748041	Bubble Tea	55.65965805070605	37.74959118077561	Café
340	Maryino District_OPS_341	55.65800600000001	37.748041	Zebra Fitness	55.659290242916015	37.74855810270286	Gym / Fitness Center
341	Maryino District_OPS_341	55.65800600000001	37.748041	Bo	55.658346	37.749622	Vietnamese Restaurant
342	Maryino District_OPS_341	55.65800600000001	37.748041	Lush	55.65962653153934	37.749670321352056	Cosmetics Shop
343	Maryino District_OPS_341	55.65800600000001	37.748041	Pandora	55.66003739743194	37.75087382862389	Jewelry Store
344	Maryino District_OPS_341	55.65800600000001	37.748041	Гёдzа	55.65870869042173	37.74687491056413	Asian Restaurant
345	Maryino District_OPS_341	55.65800600000001	37.748041	Чайхана Инжир	55.66031160263818	37.751490572868036	Eastern European Restaurant
346	Maryino District_OPS_341	55.65800600000001	37.748041	Сандык	55.65625672503422	37.744144501518115	Middle Eastern Restaurant
347	Maryino District_OPS_341	55.65800600000001	37.748041	Ливан Хаус	55.65970582042113	37.74970685955031	Lebanese Restaurant
348	Maryino District_OPS_341	55.65800600000001	37.748041	Cargo Moscow	55.656749	37.751593	Theater
349	Maryino District_OPS_341	55.65800600000001	37.748041	Якитория	55.65593127764234	37.743881767282254	Sushi Restaurant
